44	V¾ley	VIERNES	08:30	09:40	20	0	activo	60.00	Econ¾mico	2010	NULL	2010	2010	Mixto
45	V¾ley	VIERNES	09:40	10:50	20	0	activo	60.00	Econ¾mico	2011	NULL	2011	2011	Mixto
46	V¾ley	VIERNES	09:40	10:50	20	2	activo	60.00	Econ¾mico	2012-2013	NULL	2012	2013	Mixto
47	V¾ley	VIERNES	10:50	12:00	20	0	activo	60.00	Econ¾mico	2014	NULL	2014	2014	Mixto
48	V¾ley	VIERNES	10:50	12:00	20	0	activo	60.00	Econ¾mico	2015-2016	NULL	2015	2016	Mixto
49	Bßsquet	MARTES	08:30	09:40	20	0	activo	60.00	Econ¾mico	2009-2008	NULL	2008	2009	Mixto
50	Bßsquet	MARTES	08:30	09:40	20	1	activo	60.00	Econ¾mico	2010	NULL	2010	2010	Mixto
51	Bßsquet	MARTES	09:40	10:50	20	0	activo	60.00	Econ¾mico	2011	NULL	2011	2011	Mixto
52	Bßsquet	MARTES	09:40	10:50	20	2	activo	60.00	Econ¾mico	2012-2013	NULL	2012	2013	Mixto
53	Bßsquet	MARTES	10:50	12:00	20	0	activo	60.00	Econ¾mico	2014	NULL	2014	2014	Mixto
54	Bßsquet	MARTES	10:50	12:00	20	0	activo	60.00	Econ¾mico	2015-2016	NULL	2015	2016	Mixto
55	Bßsquet	JUEVES	08:30	09:40	20	0	activo	60.00	Econ¾mico	2009-2008	NULL	2008	2009	Mixto
56	Bßsquet	JUEVES	08:30	09:40	20	1	activo	60.00	Econ¾mico	2010	NULL	2010	2010	Mixto
57	Bßsquet	JUEVES	09:40	10:50	20	0	activo	60.00	Econ¾mico	2011	NULL	2011	2011	Mixto
58	Bßsquet	JUEVES	09:40	10:50	20	2	activo	60.00	Econ¾mico	2012-2013	NULL	2012	2013	Mixto
59	Bßsquet	JUEVES	10:50	12:00	20	0	activo	60.00	Econ¾mico	2014	NULL	2014	2014	Mixto
60	Bßsquet	JUEVES	10:50	12:00	20	0	activo	60.00	Econ¾mico	2015-2016	NULL	2015	2016	Mixto
61	F·tbol	LUNES	15:30	16:55	20	0	activo	120.00	Estßndar	2020-2021	NF	2019	2021	Mixto
62	F·tbol	LUNES	15:30	16:55	20	0	activo	120.00	Estßndar	2019-2020	I	2019	2020	Mixto
63	F·tbol	LUNES	17:00	18:25	20	0	activo	120.00	Estßndar	2014	I	2014	2014	Mixto
64	F·tbol	LUNES	17:00	18:25	20	0	activo	120.00	Estßndar	2015	NF	2015	2015	Mixto
65	F·tbol	MIERCOLES	15:30	16:55	20	0	activo	120.00	Estßndar	2020-2021	NF	2019	2021	Mixto
66	F·tbol	MIERCOLES	15:30	16:55	20	0	activo	120.00	Estßndar	2019	I	2019	2019	Mixto
67	F·tbol	MIERCOLES	17:00	18:25	20	0	activo	120.00	Estßndar	2014	I	2014	2014	Mixto
68	F·tbol	MIERCOLES	17:00	18:25	20	0	activo	120.00	Estßndar	2015	NF	2015	2015	Mixto
69	F·tbol	VIERNES	17:00	18:25	20	0	activo	120.00	Estßndar	2014	I	2014	2014	Mixto
70	F·tbol	VIERNES	17:00	18:25	20	0	activo	120.00	Estßndar	2015	NF	2015	2015	Mixto
71	F·tbol	MARTES	15:30	16:50	20	0	activo	120.00	Estßndar	2018-2019	NF	2018	2019	Mixto
72	F·tbol	MARTES	15:30	16:50	20	0	activo	120.00	Estßndar	2020-2021	NF	2019	2021	Mixto
73	F·tbol	MARTES	15:30	16:50	20	1	activo	120.00	Estßndar	2008-2009-2010-2011	NF	2008	2011	Mixto
74	F·tbol	MARTES	17:00	18:20	20	0	activo	120.00	Estßndar	2017-2016	NF	2016	2017	Mixto
75	F·tbol	MARTES	17:00	18:20	20	2	activo	120.00	Estßndar	2014-2013-2012	NF	2012	2014	Mixto
76	F·tbol	JUEVES	15:30	16:50	20	0	activo	120.00	Estßndar	2018-2019	NF	2018	2019	Mixto
77	F·tbol	JUEVES	15:30	16:50	20	0	activo	120.00	Estßndar	2020-2021	NF	2019	2021	Mixto
78	F·tbol	JUEVES	15:30	16:50	20	1	activo	120.00	Estßndar	2008-2009-2010-2011	NF	2008	2011	Mixto
79	F·tbol	JUEVES	17:00	18:20	20	0	activo	120.00	Estßndar	2017-2016	NF	2016	2017	Mixto
80	F·tbol	JUEVES	17:00	18:20	20	2	activo	120.00	Estßndar	2014-2013-2012	NF	2012	2014	Mixto
81	F·tbol	SABADO	08:30	09:50	20	1	activo	120.00	Estßndar	2010-2011	NF	2010	2011	Mixto
82	F·tbol	SABADO	08:30	09:50	20	2	activo	120.00	Estßndar	2012-2013	NF	2012	2013	Mixto
83	F·tbol	SABADO	08:30	09:50	20	0	activo	120.00	Estßndar	2014	NF	2014	2014	Mixto
84	F·tbol	SABADO	10:00	11:20	20	0	activo	120.00	Estßndar	2017-2016	NF	2016	2017	Mixto
85	F·tbol	LUNES	17:00	18:25	20	0	activo	200.00	Premium	2017	PC	2017	2017	Mixto
86	F·tbol	LUNES	17:00	18:25	20	0	activo	200.00	Premium	2016	PC	2016	2016	Mixto
87	F·tbol	LUNES	18:30	19:55	20	0	activo	200.00	Premium	2014	PC	2014	2014	Mixto
88	F·tbol	LUNES	18:30	19:55	20	0	activo	200.00	Premium	2015	PC	2015	2015	Mixto
89	F·tbol	LUNES	18:30	19:55	20	0	activo	200.00	Premium	2013-2014-2015	PC	2013	2015	Mixto
90	F·tbol	MIERCOLES	17:00	18:25	20	0	activo	200.00	Premium	2017	PC	2017	2017	Mixto
91	F·tbol	MIERCOLES	17:00	18:25	20	0	activo	200.00	Premium	2016	PC	2016	2016	Mixto
92	F·tbol	MIERCOLES	18:30	19:55	20	0	activo	200.00	Premium	2014	PC	2014	2014	Mixto
93	F·tbol	MIERCOLES	18:30	19:55	20	0	activo	200.00	Premium	2015	PC	2015	2015	Mixto
94	F·tbol	MIERCOLES	18:30	19:55	20	0	activo	200.00	Premium	2013-2014-2015	PREMIUM	2013	2015	Mixto
95	F·tbol	VIERNES	17:00	18:25	20	0	activo	200.00	Premium	2017	PC	2017	2017	Mixto
96	F·tbol	VIERNES	17:00	18:25	20	0	activo	200.00	Premium	2016	PC	2016	2016	Mixto
97	F·tbol	VIERNES	18:30	19:55	20	0	activo	200.00	Premium	2014	PC	2014	2014	Mixto
98	F·tbol	VIERNES	18:30	19:55	20	0	activo	200.00	Premium	2015	PC	2015	2015	Mixto
99	F·tbol	VIERNES	18:30	19:55	20	2	activo	200.00	Premium	2013-2014-2015	PREMIUM	2013	2015	Mixto
100	F·tbol	MARTES	18:30	19:50	20	0	activo	200.00	Premium	2009-2010-2011-2012	PC	2009	2012	Mixto
101	F·tbol	JUEVES	18:30	19:50	20	0	activo	200.00	Premium	2009-2010-2011-2012	PREMIUM	2009	2012	Mixto
102	ASODE	SABADO	15:30	16:30	20	1	activo	200.00	Premium	2009-2010	PC	2009	2010	Mixto
103	ASODE	SABADO	15:30	16:30	20	0	activo	200.00	Premium	2011-2012	PC	2011	2012	Mixto
104	ASODE	SABADO	16:30	17:30	20	2	activo	200.00	Premium	2012-2013	PC	2012	2013	Mixto
105	ASODE	SABADO	16:30	17:30	20	0	activo	200.00	Premium	2014	PC	2014	2014	Mixto
106	ASODE	SABADO	17:30	18:30	20	0	activo	200.00	Premium	2015-2016	PC	2015	2016	Mixto
107	ASODE	SABADO	17:30	18:30	20	0	activo	200.00	Premium	2017	PC	2017	2017	Mixto
108	V¾ley	LUNES	14:30	16:00	20	0	activo	120.00	Estßndar	2013-2014	B┴SICO	2013	2014	Mixto
109	V¾ley	LUNES	14:30	16:00	20	0	activo	120.00	Estßndar	2015-2016	B┴SICO	2015	2016	Mixto
110	V¾ley	LUNES	16:00	17:30	20	0	activo	120.00	Estßndar	2010-2009	B┴SICO	2009	2010	Mixto
